Área de conservación,Localidad,Sitio,Sitio (otro nombre),Sitio+Período,Buzo,Tipo muestreo,Transecto (cod.campo),Transecto (codSitio/Fecha),Transecto (cod.Continuo),Área transecto (m),Fecha,Año,Período,Digitador,Fecha digitación,Profundidad,Categoría profundidad,Visibilidad,Hora inicio,Hora Final,Tiempo,Tiempo fina (min),Código sp.,Especie,Total,2.5,7.5,12.5,17.5,25,35,45,55,65,75,85,95,112.5,137.5,162.5,187.5,225,275,325,700,a,b,Biomasa,Biomasa (g/m2),Biomasa (Kg/Ha),Biomasa (tn/ha),CPUE (individuos/min),Densidad,NT (Fishbase),GF abrev. (Quimbayo/Roff),GF (Quimbayo/Roff),IUCN
ACG,Bahía Culebra,Palmares II,Palmitas,Palmares 14-19,Tatiana Araya Arce,Arrecifal,1,4,,50,1/8/2017,2017,2014-2018,Gustavo Arias-Godínez,21/06/2018,8,,No indica,No indica,No indica,No indica,No indica,tlu,Thalassoma lucasanum,20,,20,,,,,,,,,,,,,,,,,,,0.01261,2.8783,83.25952266,1.665190453,16.65190453,0.016651905,#VALUE!,0.4,3.5,IN,Invertebrivores,LC
ACG,Bahía Culebra,Palmares II,Palmitas,Palmares 14-19,Tatiana Araya Arce,Arrecifal,1,4,,50,1/8/2017,2017,2014-2018,Gustavo Arias-Godínez,21/06/2018,8,,No indica,No indica,No indica,No indica,No indica,cat,Chromis atrilobata,40,,40,,,,,,,,,,,,,,,,,,,0.00523,3.41655,204.2924137,4.085848274,40.85848274,0.040858483,#VALUE!,0.8,3.4,PK,Planktivores,LC
ACG,Bahía Culebra,Palmares II,Palmitas,Palmares 14-19,Tatiana Araya Arce,Arrecifal,2,5,,50,1/8/2017,2017,2014-2018,Gustavo Arias-Godínez,21/06/2018,8,,No indica,No indica,No indica,No indica,No indica,tlu,Thalassoma lucasanum,30,,30,,,,,,,,,,,,,,,,,,,0.01261,2.8783,124.889284,2.49778568,24.9778568,0.024977857,#VALUE!,0.6,3.5,IN,Invertebrivores,LC
ACG,Bahía Culebra,Palmares II,Palmitas,Palmares 14-19,Tatiana Araya Arce,Arrecifal,2,5,,50,1/8/2017,2017,2014-2018,Gustavo Arias-Godínez,21/06/2018,8,,No indica,No indica,No indica,No indica,No indica,sps,Serranus psittacinus,1,,1,,,,,,,,,,,,,,,,,,,0.0193,2.8511,6.031765891,0.120635318,1.206353178,0.001206353,#VALUE!,0.02,3.6,PS,Piscivores,LC
ACG,Bahía Culebra,Palmares II,Palmitas,Palmares 14-19,Tatiana Araya Arce,Arrecifal,2,5,,50,1/8/2017,2017,2014-2018,Gustavo Arias-Godínez,21/06/2018,8,,No indica,No indica,No indica,No indica,No indica,sgh,Scarus ghobban,5,,5,,,,,,,,,,,,,,,,,,,0.0233,2.919,41.74743077,0.834948615,8.349486154,0.008349486,#VALUE!,0.1,2,HM,Macroalgae feeders,LC
ACG,Bahía Culebra,Palmares II,Palmitas,Palmares 14-19,Tatiana Araya Arce,Arrecifal,2,5,,50,1/8/2017,2017,2014-2018,Gustavo Arias-Godínez,21/06/2018,8,,No indica,No indica,No indica,No indica,No indica,sve,Sufflamen verres,1,,,1,,,,,,,,,,,,,,,,,,0.0249,3.013,50.25615011,1.005123002,10.05123002,0.01005123,#VALUE!,0.02,3.3,IN,Invertebrivores,LC
ACG,Bahía Culebra,Palmares II,Palmitas,Palmares 14-19,Tatiana Araya Arce,Arrecifal,3,6,,50,1/8/2017,2017,2014-2018,Gustavo Arias-Godínez,21/06/2018,8,,No indica,No indica,No indica,No indica,No indica,cre,Chilomycterus reticulatus,1,,,1,,,,,,,,,,,,,,,,,,0.285,2.345,106.4385233,2.128770465,21.28770465,0.021287705,#VALUE!,0.02,3.5,IN,Invertebrivores,NE
ACG,Bahía Culebra,Palmares II,Palmitas,Palmares 14-19,Tatiana Araya Arce,Arrecifal,3,6,,50,1/8/2017,2017,2014-2018,Gustavo Arias-Godínez,21/06/2018,8,,No indica,No indica,No indica,No indica,No indica,tlu,Thalassoma lucasanum,5,,5,,,,,,,,,,,,,,,,,,,0.01261,2.8783,20.81488066,0.416297613,4.162976133,0.004162976,#VALUE!,0.1,3.5,IN,Invertebrivores,LC
ACG,Bahía Culebra,Palmares II,Palmitas,Palmares 14-19,Tatiana Araya Arce,Arrecifal,3,6,,50,1/8/2017,2017,2014-2018,Gustavo Arias-Godínez,21/06/2018,8,,No indica,No indica,No indica,No indica,No indica,sve,Sufflamen verres,2,,,2,,,,,,,,,,,,,,,,,,0.0249,3.013,100.5123002,2.010246005,20.10246005,0.02010246,#VALUE!,0.04,3.3,IN,Invertebrivores,LC
ACG,Bahía Culebra,Punta Cacique,Punta Cacique,Cacique 14-19,Tatiana Araya Arce,Arrecifal,2,2,,50,1/8/2017,2017,2014-2018,Gustavo Arias-Godínez,21/06/2018,6.1,,No indica,No indica,No indica,No indica,No indica,sve,Sufflamen verres,1,1,,,,,,,,,,,,,,,,,,,,0.0249,3.013,0.393724639,0.007874493,0.078744928,7.87E-05,#VALUE!,0.02,3.3,IN,Invertebrivores,LC
ACG,Bahía Culebra,Punta Cacique,Punta Cacique,Cacique 14-19,Tatiana Araya Arce,Arrecifal,2,2,,50,1/8/2017,2017,2014-2018,Gustavo Arias-Godínez,21/06/2018,6.1,,No indica,No indica,No indica,No indica,No indica,hdi,Halichoeres dispilus,3,3,,,,,,,,,,,,,,,,,,,,0.0126,3.0673,0.628193138,0.012563863,0.125638628,0.000125639,#VALUE!,0.06,3.9,IN,Invertebrivores,LC
ACG,Bahía Culebra,Punta Cacique,Punta Cacique,Cacique 14-19,Tatiana Araya Arce,Arrecifal,3,3,,50,1/8/2017,2017,2014-2018,Gustavo Arias-Godínez,21/06/2018,6.1,,No indica,No indica,No indica,No indica,No indica,sps,Serranus psittacinus,1,1,,,,,,,,,,,,,,,,,,,,0.0193,2.8511,0.263101951,0.005262039,0.05262039,5.26E-05,#VALUE!,0.02,3.6,PS,Piscivores,LC
ACG,Bahía Culebra,Punta Cacique,Punta Cacique,Cacique 14-19,Tatiana Araya Arce,Arrecifal,3,3,,50,1/8/2017,2017,2014-2018,Gustavo Arias-Godínez,21/06/2018,6.1,,No indica,No indica,No indica,No indica,No indica,sve,Sufflamen verres,1,,1,,,,,,,,,,,,,,,,,,,0.0249,3.013,10.78347991,0.215669598,2.156695983,0.002156696,#VALUE!,0.02,3.3,IN,Invertebrivores,LC
ACG,Bahía Culebra,Güiri-Güiri,Güiri-Güiri,Guiri 14-19,Tatiana Araya Arce,Arrecifal,1,4,,50,1/8/2017,2017,2014-2018,Gustavo Arias-Godínez,21/06/2018,7,,No indica,No indica,No indica,No indica,No indica,hdi,Halichoeres dispilus,5,,5,,,,,,,,,,,,,,,,,,,0.0126,3.0673,30.43798948,0.60875979,6.087597897,0.006087598,#VALUE!,0.1,3.9,IN,Invertebrivores,LC
ACG,Bahía Culebra,Güiri-Güiri,Güiri-Güiri,Guiri 14-19,Tatiana Araya Arce,Arrecifal,1,4,,50,1/8/2017,2017,2014-2018,Gustavo Arias-Godínez,21/06/2018,7,,No indica,No indica,No indica,No indica,No indica,sac,Stegastes acapulcoensis,1,1,,,,,,,,,,,,,,,,,,,,0.0349,2.9109,0.502561249,0.010051225,0.10051225,0.000100512,#VALUE!,0.02,2,HD,Detritivores,LC
ACG,Bahía Culebra,Güiri-Güiri,Güiri-Güiri,Guiri 14-19,Tatiana Araya Arce,Arrecifal,1,4,,50,1/8/2017,2017,2014-2018,Gustavo Arias-Godínez,21/06/2018,7,,No indica,No indica,No indica,No indica,No indica,pna,Pseudobalistes naufragium,1,,,,1,,,,,,,,,,,,,,,,,0.1297,2.6061,225.1238124,4.502476248,45.02476248,0.045024762,#VALUE!,0.02,3.8,IN,Invertebrivores,LC
ACG,Bahía Culebra,Güiri-Güiri,Güiri-Güiri,Guiri 14-19,Tatiana Araya Arce,Arrecifal,1,4,,50,1/8/2017,2017,2014-2018,Gustavo Arias-Godínez,21/06/2018,7,,No indica,No indica,No indica,No indica,No indica,cre,Chilomycterus reticulatus,4,,4,,,,,,,,,,,,,,,,,,,0.285,2.345,128.5060321,2.570120642,25.70120642,0.025701206,#VALUE!,0.08,3.5,IN,Invertebrivores,NE
ACG,Bahía Culebra,Güiri-Güiri,Güiri-Güiri,Guiri 14-19,Tatiana Araya Arce,Arrecifal,1,4,,50,1/8/2017,2017,2014-2018,Gustavo Arias-Godínez,21/06/2018,7,,No indica,No indica,No indica,No indica,No indica,sve,Sufflamen verres,1,,,1,,,,,,,,,,,,,,,,,,0.0249,3.013,50.25615011,1.005123002,10.05123002,0.01005123,#VALUE!,0.02,3.3,IN,Invertebrivores,LC
ACG,Bahía Culebra,Güiri-Güiri,Güiri-Güiri,Guiri 14-19,Tatiana Araya Arce,Arrecifal,2,5,,50,1/8/2017,2017,2014-2018,Gustavo Arias-Godínez,21/06/2018,7,,No indica,No indica,No indica,No indica,No indica,sve,Sufflamen verres,2,,,2,,,,,,,,,,,,,,,,,,0.0249,3.013,100.5123002,2.010246005,20.10246005,0.02010246,#VALUE!,0.04,3.3,IN,Invertebrivores,LC
ACG,Bahía Culebra,Güiri-Güiri,Güiri-Güiri,Guiri 14-19,Tatiana Araya Arce,Arrecifal,2,5,,50,1/8/2017,2017,2014-2018,Gustavo Arias-Godínez,21/06/2018,7,,No indica,No indica,No indica,No indica,No indica,hfl,Haemulon flaviguttatum,1,,,,1,,,,,,,,,,,,,,,,,0.103,2.6,175.685594,3.51371188,35.1371188,0.035137119,#VALUE!,0.02,4.2,PS,Piscivores,LC
ACG,Bahía Culebra,Güiri-Güiri,Güiri-Güiri,Guiri 14-19,Tatiana Araya Arce,Arrecifal,2,5,,50,1/8/2017,2017,2014-2018,Gustavo Arias-Godínez,21/06/2018,7,,No indica,No indica,No indica,No indica,No indica,jni,Johnrandallia nigrirostris,1,1,,,,,,,,,,,,,,,,,,,,0.0256,3.0006,0.40021997,0.008004399,0.080043994,8.00E-05,#VALUE!,0.02,3,IN,Invertebrivores,LC
ACG,Bahía Culebra,Güiri-Güiri,Güiri-Güiri,Guiri 14-19,Tatiana Araya Arce,Arrecifal,2,5,,50,1/8/2017,2017,2014-2018,Gustavo Arias-Godínez,21/06/2018,7,,No indica,No indica,No indica,No indica,No indica,sgh,Scarus ghobban,3,,,3,,,,,,,,,,,,,,,,,,0.0233,2.919,111.2647262,2.225294525,22.25294525,0.022252945,#VALUE!,0.06,2,HM,Macroalgae feeders,LC
ACG,Bahía Culebra,Güiri-Güiri,Güiri-Güiri,Guiri 14-19,Tatiana Araya Arce,Arrecifal,2,5,,50,1/8/2017,2017,2014-2018,Gustavo Arias-Godínez,21/06/2018,7,,No indica,No indica,No indica,No indica,No indica,sac,Stegastes acapulcoensis,1,1,,,,,,,,,,,,,,,,,,,,0.0349,2.9109,0.502561249,0.010051225,0.10051225,0.000100512,#VALUE!,0.02,2,HD,Detritivores,LC
ACG,Bahía Culebra,Güiri-Güiri,Güiri-Güiri,Guiri 14-19,Tatiana Araya Arce,Arrecifal,2,5,,50,1/8/2017,2017,2014-2018,Gustavo Arias-Godínez,21/06/2018,7,,No indica,No indica,No indica,No indica,No indica,atr,Abudefduf troschelii,10,,10,,,,,,,,,,,,,,,,,,,0.016,3.0516,74.89570859,1.497914172,14.97914172,0.014979142,#VALUE!,0.2,3,PK,Planktivores,LC
ACG,Bahía Culebra,Güiri-Güiri,Güiri-Güiri,Guiri 14-19,Tatiana Araya Arce,Arrecifal,3,6,,50,1/8/2017,2017,2014-2018,Gustavo Arias-Godínez,21/06/2018,7,,No indica,No indica,No indica,No indica,No indica,mbe,Myripristis berndti,1,,1,,,,,,,,,,,,,,,,,,,0.024,3.02,10.54135058,0.210827012,2.108270116,0.00210827,#VALUE!,0.02,3.7,PK,Planktivores,NE
ACG,Bahía Culebra,Güiri-Güiri,Güiri-Güiri,Guiri 14-19,Tatiana Araya Arce,Arrecifal,3,6,,50,1/8/2017,2017,2014-2018,Gustavo Arias-Godínez,21/06/2018,7,,No indica,No indica,No indica,No indica,No indica,sve,Sufflamen verres,1,,1,,,,,,,,,,,,,,,,,,,0.0249,3.013,10.78347991,0.215669598,2.156695983,0.002156696,#VALUE!,0.02,3.3,IN,Invertebrivores,LC
ACG,Bahía Culebra,Güiri-Güiri,Güiri-Güiri,Guiri 14-19,Tatiana Araya Arce,Arrecifal,3,6,,50,1/8/2017,2017,2014-2018,Gustavo Arias-Godínez,21/06/2018,7,,No indica,No indica,No indica,No indica,No indica,hfl,Haemulon flaviguttatum,81,,1,,80,,,,,,,,,,,,,,,,,0.103,2.6,14074.25622,281.4851244,2814.851244,2.814851244,#VALUE!,1.62,4.2,PS,Piscivores,LC
ACG,Bahía Culebra,Güiri-Güiri,Güiri-Güiri,Guiri 14-19,Tatiana Araya Arce,Arrecifal,3,6,,50,1/8/2017,2017,2014-2018,Gustavo Arias-Godínez,21/06/2018,7,,No indica,No indica,No indica,No indica,No indica,sps,Serranus psittacinus,1,1,,,,,,,,,,,,,,,,,,,,0.0193,2.8511,0.263101951,0.005262039,0.05262039,5.26E-05,#VALUE!,0.02,3.6,PS,Piscivores,LC
ACG,Bahía Culebra,Playa Blanca,Playa Blanca,Playa Blanca 14-19,Tatiana Araya Arce,Arrecifal,1,4,,50,2/8/2017,2017,2014-2018,Gustavo Arias-Godínez,21/06/2018,4,,No indica,No indica,No indica,No indica,No indica,tlu,Thalassoma lucasanum,5,5,,,,,,,,,,,,,,,,,,,,0.01261,2.8783,0.881202697,0.017624054,0.176240539,0.000176241,#VALUE!,0.1,3.5,IN,Invertebrivores,LC
ACG,Bahía Culebra,Playa Blanca,Playa Blanca,Playa Blanca 14-19,Tatiana Araya Arce,Arrecifal,1,4,,50,2/8/2017,2017,2014-2018,Gustavo Arias-Godínez,21/06/2018,4,,No indica,No indica,No indica,No indica,No indica,sps,Serranus psittacinus,6,6,,,,,,,,,,,,,,,,,,,,0.0193,2.8511,1.578611703,0.031572234,0.315722341,0.000315722,#VALUE!,0.12,3.6,PS,Piscivores,LC
ACG,Bahía Culebra,Playa Blanca,Playa Blanca,Playa Blanca 14-19,Tatiana Araya Arce,Arrecifal,2,5,,50,2/8/2017,2017,2014-2018,Gustavo Arias-Godínez,21/06/2018,4,,No indica,No indica,No indica,No indica,No indica,sve,Sufflamen verres,2,,2,,,,,,,,,,,,,,,,,,,0.0249,3.013,21.56695983,0.431339197,4.313391965,0.004313392,#VALUE!,0.04,3.3,IN,Invertebrivores,LC
ACG,Bahía Culebra,Playa Blanca,Playa Blanca,Playa Blanca 14-19,Tatiana Araya Arce,Arrecifal,2,5,,50,2/8/2017,2017,2014-2018,Gustavo Arias-Godínez,21/06/2018,4,,No indica,No indica,No indica,No indica,No indica,hdi,Halichoeres dispilus,13,,13,,,,,,,,,,,,,,,,,,,0.0126,3.0673,79.13877266,1.582775453,15.82775453,0.015827755,#VALUE!,0.26,3.9,IN,Invertebrivores,LC
ACG,Bahía Culebra,Playa Blanca,Playa Blanca,Playa Blanca 14-19,Tatiana Araya Arce,Arrecifal,2,5,,50,2/8/2017,2017,2014-2018,Gustavo Arias-Godínez,21/06/2018,4,,No indica,No indica,No indica,No indica,No indica,tlu,Thalassoma lucasanum,20,20,,,,,,,,,,,,,,,,,,,,0.01261,2.8783,3.52481079,0.070496216,0.704962158,0.000704962,#VALUE!,0.4,3.5,IN,Invertebrivores,LC
ACG,Bahía Culebra,Playa Blanca,Playa Blanca,Playa Blanca 14-19,Tatiana Araya Arce,Arrecifal,3,6,,50,2/8/2017,2017,2014-2018,Gustavo Arias-Godínez,21/06/2018,4,,No indica,No indica,No indica,No indica,No indica,hdi,Halichoeres dispilus,1,,1,,,,,,,,,,,,,,,,,,,0.0126,3.0673,6.087597897,0.121751958,1.217519579,0.00121752,#VALUE!,0.02,3.9,IN,Invertebrivores,LC
ACG,Bahía Culebra,Playa Blanca,Playa Blanca,Playa Blanca 14-19,Tatiana Araya Arce,Arrecifal,3,6,,50,2/8/2017,2017,2014-2018,Gustavo Arias-Godínez,21/06/2018,4,,No indica,No indica,No indica,No indica,No indica,cre,Chilomycterus reticulatus,1,,1,,,,,,,,,,,,,,,,,,,0.285,2.345,32.12650802,0.64253016,6.425301605,0.006425302,#VALUE!,0.02,3.5,IN,Invertebrivores,NE
ACG,Bahía Culebra,Playa Blanca,Playa Blanca,Playa Blanca 14-19,Tatiana Araya Arce,Arrecifal,3,6,,50,2/8/2017,2017,2014-2018,Gustavo Arias-Godínez,21/06/2018,6,,No indica,No indica,No indica,No indica,No indica,ahis,Arothron hispidus,1,,,1,,,,,,,,,,,,,,,,,,0.057,2.801,67.34723997,1.346944799,13.46944799,0.013469448,#VALUE!,0.02,3.1,IN,Invertebrivores,NE
ACG,Bahía Culebra,Caletas I,Esmeralda,Caletas 14-19,Tatiana Araya Arce,Arrecifal,1,4,,50,2/8/2017,2017,2014-2018,Gustavo Arias-Godínez,21/06/2018,2.7,,No indica,No indica,No indica,No indica,No indica,tlu,Thalassoma lucasanum,7,6,1,,,,,,,,,,,,,,,,,,,0.01261,2.8783,5.22041937,0.104408387,1.044083874,0.001044084,#VALUE!,0.14,3.5,IN,Invertebrivores,LC
ACG,Bahía Culebra,Caletas I,Esmeralda,Caletas 14-19,Tatiana Araya Arce,Arrecifal,1,4,,50,2/8/2017,2017,2014-2018,Gustavo Arias-Godínez,21/06/2018,2.7,,No indica,No indica,No indica,No indica,No indica,hdi,Halichoeres dispilus,10,,10,,,,,,,,,,,,,,,,,,,0.0126,3.0673,60.87597897,1.217519579,12.17519579,0.012175196,#VALUE!,0.2,3.9,IN,Invertebrivores,LC
ACG,Bahía Culebra,Caletas I,Esmeralda,Caletas 14-19,Tatiana Araya Arce,Arrecifal,1,4,,50,2/8/2017,2017,2014-2018,Gustavo Arias-Godínez,21/06/2018,2.7,,No indica,No indica,No indica,No indica,No indica,dhy,Diodon hystrix,1,,1,,,,,,,,,,,,,,,,,,,0.285,2.345,32.12650802,0.64253016,6.425301605,0.006425302,#VALUE!,0.02,3.3,IN,Invertebrivores,NE
ACG,Bahía Culebra,Caletas I,Esmeralda,Caletas 14-19,Tatiana Araya Arce,Arrecifal,3,6,,50,2/8/2017,2017,2014-2018,Gustavo Arias-Godínez,21/06/2018,2.7,,No indica,No indica,No indica,No indica,No indica,tlu,Thalassoma lucasanum,3,3,,,,,,,,,,,,,,,,,,,,0.01261,2.8783,0.528721618,0.010574432,0.105744324,0.000105744,#VALUE!,0.06,3.5,IN,Invertebrivores,LC
ACG,Bahía Culebra,Bajo Percy,Pelonas,Percy 14-19,Tatiana Araya Arce,Arrecifal,1,4,,50,2/8/2017,2017,2014-2018,Gustavo Arias-Godínez,21/06/2018,4.5,,No indica,No indica,No indica,No indica,No indica,sve,Sufflamen verres,3,,,3,,,,,,,,,,,,,,,,,,0.0249,3.013,150.7684503,3.015369007,30.15369007,0.03015369,#VALUE!,0.06,3.3,IN,Invertebrivores,LC
ACG,Bahía Culebra,Bajo Percy,Pelonas,Percy 14-19,Tatiana Araya Arce,Arrecifal,1,4,,50,2/8/2017,2017,2014-2018,Gustavo Arias-Godínez,21/06/2018,4.5,,No indica,No indica,No indica,No indica,No indica,hdi,Halichoeres dispilus,25,,25,,,,,,,,,,,,,,,,,,,0.0126,3.0673,152.1899474,3.043798948,30.43798948,0.030437989,#VALUE!,0.5,3.9,IN,Invertebrivores,LC
ACG,Bahía Culebra,Bajo Percy,Pelonas,Percy 14-19,Tatiana Araya Arce,Arrecifal,1,4,,50,2/8/2017,2017,2014-2018,Gustavo Arias-Godínez,21/06/2018,4.5,,No indica,No indica,No indica,No indica,No indica,sps,Serranus psittacinus,1,,1,,,,,,,,,,,,,,,,,,,0.0193,2.8511,6.031765891,0.120635318,1.206353178,0.001206353,#VALUE!,0.02,3.6,PS,Piscivores,LC
ACG,Bahía Culebra,Bajo Percy,Pelonas,Percy 14-19,Tatiana Araya Arce,Arrecifal,1,4,,50,2/8/2017,2017,2014-2018,Gustavo Arias-Godínez,21/06/2018,4.5,,No indica,No indica,No indica,No indica,No indica,sac,Stegastes acapulcoensis,4,,4,,,,,,,,,,,,,,,,,,,0.0349,2.9109,49.21542614,0.984308523,9.843085229,0.009843085,#VALUE!,0.08,2,HD,Detritivores,LC
ACG,Bahía Culebra,Bajo Percy,Pelonas,Percy 14-19,Tatiana Araya Arce,Arrecifal,2,5,,50,2/8/2017,2017,2014-2018,Gustavo Arias-Godínez,21/06/2018,5.4,,No indica,No indica,No indica,No indica,No indica,cpu,Canthigaster punctatissima,2,2,,,,,,,,,,,,,,,,,,,,0.0197,2.9174,0.570750635,0.011415013,0.114150127,0.00011415,#VALUE!,0.04,3,IN,Invertebrivores,LC
ACG,Bahía Culebra,Bajo Percy,Pelonas,Percy 14-19,Tatiana Araya Arce,Arrecifal,2,5,,50,2/8/2017,2017,2014-2018,Gustavo Arias-Godínez,21/06/2018,5.4,,No indica,No indica,No indica,No indica,No indica,sgh,Scarus ghobban,5,,5,,,,,,,,,,,,,,,,,,,0.0233,2.919,41.74743077,0.834948615,8.349486154,0.008349486,#VALUE!,0.1,2,HM,Macroalgae feeders,LC
ACG,Bahía Culebra,Bajo Percy,Pelonas,Percy 14-19,Tatiana Araya Arce,Arrecifal,2,5,,50,2/8/2017,2017,2014-2018,Gustavo Arias-Godínez,21/06/2018,5.4,,No indica,No indica,No indica,No indica,No indica,sac,Stegastes acapulcoensis,2,,2,,,,,,,,,,,,,,,,,,,0.0349,2.9109,24.60771307,0.492154261,4.921542614,0.004921543,#VALUE!,0.04,2,HD,Detritivores,LC
ACG,Bahía Culebra,Bajo Percy,Pelonas,Percy 14-19,Tatiana Araya Arce,Arrecifal,3,6,,50,2/8/2017,2017,2014-2018,Gustavo Arias-Godínez,21/06/2018,4.3,,No indica,No indica,No indica,No indica,No indica,cat,Chromis atrilobata,60,60,,,,,,,,,,,,,,,,,,,,0.00523,3.41655,7.18182595,0.143636519,1.43636519,0.001436365,#VALUE!,1.2,3.4,PK,Planktivores,LC
ACG,Bahía Culebra,Bajo Percy,Pelonas,Percy 14-19,Tatiana Araya Arce,Arrecifal,3,6,,50,2/8/2017,2017,2014-2018,Gustavo Arias-Godínez,21/06/2018,4.3,,No indica,No indica,No indica,No indica,No indica,sac,Stegastes acapulcoensis,2,2,,,,,,,,,,,,,,,,,,,,0.0349,2.9109,1.005122498,0.02010245,0.2010245,0.000201024,#VALUE!,0.04,2,HD,Detritivores,LC
ACG,Bahía Culebra,Bajo Percy,Pelonas,Percy 14-19,Tatiana Araya Arce,Arrecifal,3,6,,50,2/8/2017,2017,2014-2018,Gustavo Arias-Godínez,21/06/2018,4.3,,No indica,No indica,No indica,No indica,No indica,hdi,Halichoeres dispilus,2,,2,,,,,,,,,,,,,,,,,,,0.0126,3.0673,12.17519579,0.243503916,2.435039159,0.002435039,#VALUE!,0.04,3.9,IN,Invertebrivores,LC
ACG,Bahía Culebra,Cabeza de mono,Cabeza de mono,Cabeza de Mono 14-19,Tatiana Araya Arce,Pelágico,1,,,50,2/8/2017,2017,2014-2018,Gustavo Arias-Godínez,21/06/2018,21.6,,No indica,No indica,No indica,No indica,No indica,sgh,Scarus ghobban,14,,14,,,,,,,,,,,,,,,,,,,0.0233,2.919,116.8928062,2.337856123,23.37856123,0.023378561,#VALUE!,0.28,2,HM,Macroalgae feeders,LC
ACG,Bahía Culebra,Cabeza de mono,Cabeza de mono,Cabeza de Mono 14-19,Tatiana Araya Arce,Pelágico,1,,,50,2/8/2017,2017,2014-2018,Gustavo Arias-Godínez,21/06/2018,21.6,,No indica,No indica,No indica,No indica,No indica,sac,Stegastes acapulcoensis,5,,5,,,,,,,,,,,,,,,,,,,0.0349,2.9109,61.51928268,1.230385654,12.30385654,0.012303857,#VALUE!,0.1,2,HD,Detritivores,LC
ACG,Bahía Culebra,Cabeza de mono,Cabeza de mono,Cabeza de Mono 14-19,Tatiana Araya Arce,Pelágico,1,,,50,2/8/2017,2017,2014-2018,Gustavo Arias-Godínez,21/06/2018,21.6,,No indica,No indica,No indica,No indica,No indica,aco,Abudefduf concolor,1,,1,,,,,,,,,,,,,,,,,,,0.016,3.0516,7.489570859,0.149791417,1.497914172,0.001497914,#VALUE!,0.02,2.7,PK,Planktivores,LC
ACG,Bahía Culebra,Cabeza de mono,Cabeza de mono,Cabeza de Mono 14-19,Tatiana Araya Arce,Pelágico,1,,,50,2/8/2017,2017,2014-2018,Gustavo Arias-Godínez,21/06/2018,21.6,,No indica,No indica,No indica,No indica,No indica,atr,Abudefduf troschelii,1,,1,,,,,,,,,,,,,,,,,,,0.016,3.0516,7.489570859,0.149791417,1.497914172,0.001497914,#VALUE!,0.02,3,PK,Planktivores,LC
ACG,Bahía Culebra,Cabeza de mono,Cabeza de mono,Cabeza de Mono 14-19,Tatiana Araya Arce,Pelágico,1,,,50,2/8/2017,2017,2014-2018,Gustavo Arias-Godínez,21/06/2018,21.6,,No indica,No indica,No indica,No indica,No indica,dhy,Diodon hystrix,1,,,1,,,,,,,,,,,,,,,,,,0.285,2.345,106.4385233,2.128770465,21.28770465,0.021287705,#VALUE!,0.02,3.3,IN,Invertebrivores,NE
ACG,Bahía Culebra,Cabeza de mono,Cabeza de mono,Cabeza de Mono 14-19,Tatiana Araya Arce,Pelágico,1,,,50,2/8/2017,2017,2014-2018,Gustavo Arias-Godínez,21/06/2018,21.6,,No indica,No indica,No indica,No indica,No indica,jni,Johnrandallia nigrirostris,1,,1,,,,,,,,,,,,,,,,,,,0.0256,3.0006,10.81306447,0.216261289,2.162612893,0.002162613,#VALUE!,0.02,3,IN,Invertebrivores,LC
ACG,Bahía Culebra,Cabeza de mono,Cabeza de mono,Cabeza de Mono 14-19,Tatiana Araya Arce,Pelágico,1,,,50,2/8/2017,2017,2014-2018,Gustavo Arias-Godínez,21/06/2018,21.6,,No indica,No indica,No indica,No indica,No indica,sve,Sufflamen verres,12,,11,1,,,,,,,,,,,,,,,,,,0.0249,3.013,168.8744292,3.377488583,33.77488583,0.033774886,#VALUE!,0.24,3.3,IN,Invertebrivores,LC
ACG,Bahía Culebra,Cabeza de mono,Cabeza de mono,Cabeza de Mono 14-19,Tatiana Araya Arce,Pelágico,1,,,50,2/8/2017,2017,2014-2018,Gustavo Arias-Godínez,21/06/2018,21.6,,No indica,No indica,No indica,No indica,No indica,ame,Arothron meleagris,1,,1,,,,,,,,,,,,,,,,,,,0.0307,2.8499,9.571400082,0.191428002,1.914280016,0.00191428,#VALUE!,0.02,3.4,IN,Invertebrivores,NE
ACG,Bahía Culebra,Cabeza de mono,Cabeza de mono,Cabeza de Mono 14-19,Tatiana Araya Arce,Pelágico,1,,,50,2/8/2017,2017,2014-2018,Gustavo Arias-Godínez,21/06/2018,21.6,,No indica,No indica,No indica,No indica,No indica,chu,Chaetodon humeralis,2,,2,,,,,,,,,,,,,,,,,,,0.0296,2.9895,24.45216702,0.48904334,4.890433405,0.004890433,#VALUE!,0.04,2.7,OM,Omnivores,LC
ACG,Bahía Culebra,Cabeza de mono,Cabeza de mono,Cabeza de Mono 14-19,Tatiana Araya Arce,Pelágico,1,,,50,2/8/2017,2017,2014-2018,Gustavo Arias-Godínez,21/06/2018,21.6,,No indica,No indica,No indica,No indica,No indica,pco,Paranthias colonus,15,,,15,,,,,,,,,,,,,,,,,,0.01485,2.86333,308.0584034,6.161168068,61.61168068,0.061611681,#VALUE!,0.3,3.8,PK,Planktivores,LC
